"NA","Province/State","country","Lat","Long","1/22/20","1/23/20","1/24/20","1/25/20","1/26/20","1/27/20","1/28/20","1/29/20","1/30/20","1/31/20","2/1/20","2/2/20","2/3/20","2/4/20","2/5/20","2/6/20","2/7/20","2/8/20","2/9/20","2/10/20","2/11/20","2/12/20","2/13/20","2/14/20","2/15/20","2/16/20","2/17/20","2/18/20","2/19/20","2/20/20","2/21/20","2/22/20","2/23/20","2/24/20","2/25/20","2/26/20","2/27/20","2/28/20","2/29/20","3/1/20","3/2/20","3/3/20","3/4/20","3/5/20","3/6/20","3/7/20","3/8/20","3/9/20","3/10/20","3/11/20","3/12/20","3/13/20","3/14/20","3/15/20","3/16/20","3/17/20","3/18/20","3/19/20","3/20/20","3/21/20","3/22/20","3/23/20","3/24/20","3/25/20","3/26/20","3/27/20","3/28/20","3/29/20","3/30/20","3/31/20","4/1/20","4/2/20","4/3/20","4/4/20","4/5/20","4/6/20","4/7/20","4/8/20","4/9/20","4/10/20","4/11/20","4/12/20","4/13/20","4/14/20","4/15/20","4/16/20","4/17/20","4/18/20","4/19/20","4/20/20","4/21/20","4/22/20","4/23/20","4/24/20","4/25/20","4/26/20","4/27/20","4/28/20","4/29/20","4/30/20","5/1/20","5/2/20","5/3/20","5/4/20","5/5/20","5/6/20","5/7/20","5/8/20","5/9/20","5/10/20","5/11/20","5/12/20","5/13/20","5/14/20","5/15/20","5/16/20","5/17/20","5/18/20","5/19/20","5/20/20","5/21/20","5/22/20","5/23/20","5/24/20","5/25/20","5/26/20","5/27/20","5/28/20","5/29/20","5/30/20","5/31/20","6/1/20","6/2/20","6/3/20","6/4/20","6/5/20","6/6/20","6/7/20","6/8/20","6/9/20","6/10/20","6/11/20","6/12/20","6/13/20","6/14/20","6/15/20","6/16/20","6/17/20","6/18/20","6/19/20","6/20/20","6/21/20","6/22/20","6/23/20","6/24/20","6/25/20","6/26/20","6/27/20","6/28/20","6/29/20","6/30/20","7/1/20","7/2/20","7/3/20","7/4/20","7/5/20","7/6/20","7/7/20","7/8/20","7/9/20","7/10/20","7/11/20","7/12/20","7/13/20","7/14/20","7/15/20","7/16/20","7/17/20","7/18/20","7/19/20","7/20/20","7/21/20","7/22/20","7/23/20","7/24/20","7/25/20","7/26/20","7/27/20","7/28/20","7/29/20","7/30/20","7/31/20","8/1/20","8/2/20","8/3/20","8/4/20","8/5/20","8/6/20","8/7/20","8/8/20","8/9/20","8/10/20","8/11/20","8/12/20","8/13/20","8/14/20","8/15/20","8/16/20","8/17/20","8/18/20","8/19/20","8/20/20","8/21/20","8/22/20","8/23/20","8/24/20","8/25/20","8/26/20","8/27/20","8/28/20","8/29/20","8/30/20","8/31/20","9/1/20","9/2/20","9/3/20","9/4/20","9/5/20","9/6/20","9/7/20","9/8/20","9/9/20","9/10/20","9/11/20","9/12/20","9/13/20","9/14/20","9/15/20","9/16/20","9/17/20","9/18/20","9/19/20","9/20/20","9/21/20","9/22/20","9/23/20","9/24/20","9/25/20","9/26/20","9/27/20","9/28/20","9/29/20","9/30/20","10/1/20","10/2/20","10/3/20","10/4/20","10/5/20"
NA,"","South Sudan","6.8770000000000024","31.307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","3","4","4","4","4","4","4","4","4","4","4","4","4","4","5","5","5","6","6","34","34","35","45","45","46","46","52","58","74","120","120","120","156","194","203","203","236","236","290","290","290","290","481","563","655","655","806","806","994","994","994","994","994","994","994","994","994","994","994","1317","1604","1604","1604","1670","1670","1693","1693","1693","1776","1813","1830","1864","1882","1892","1916","1930","1942","1942","1942","1942","1989","1989","2007","2021","2021","2021","2021","2021","2021","2021","2021","2021","2021","2021","2021","2148","2148","2153","2171","2191","2191","2200","2211","2211","2211","2239","2258","2258","2262","2305","2305","2322","2322","2322","2352","2429","2429","2437","2437","2450","2450","2463","2470","2470","2472","2477","2478","2482","2488","2489","2490","2490","2494","2494","2497","2497","2499","2504","2507","2510","2514","2518","2519","2519","2527","2527","2532","2533","2536","2544","2544","2545","2552","2555","2555","2568","2578","2578","2587","2592","2594","2599","2609","2642","2642","2649","2660","2664","2669","2676","2676","2686","2692","2700","2704","2704","2715","2715","2726","2726"
NA,"","Spain","40.463667","-3.7492199999999998","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","6","13","15","32","45","84","120","165","222","259","400","500","673","1073","1695","2277","2277","5232","6391","7798","9942","11748","13910","17963","20410","25374","28768","35136","39885","49515","57786","65719","73235","80110","87956","95923","104118","112065","119199","126168","131646","136675","141942","148220","153222","158273","163027","166831","170099","172541","177644","184948","190839","191726","198674","200210","204178","208389","213024","202990","205905","207634","209465","210773","212917","213435","215216","216582","217466","218011","219329","220325","221447","222857","223578","224350","227436","228030","228691","229540","230183","230698","230698","231606","232037","232555","233037","234824","235290","235772","235400","236259","236259","237906","238564","239228","239479","239638","239932","240326","240660","240978","241310","241550","241717","241966","242280","242707","243209","243605","243928","244109","244328","244683","245268","245575","245938","246272","246504","246752","247086","247486","247905","248469","248770","248970","249271","249659","250103","250545","250545","250545","251789","252130","252513","253056","253908","253908","253908","255953","256619","257494","258855","260255","260255","260255","264836","266194","267551","270166","272421","272421","272421","278782","280610","282641","285430","288522","288522","288522","297054","302814","305767","309855","314362","314362","314362","322980","326612","329784","337334","342813","342813","342813","359082","364196","370867","377906","386054","386054","386054","405436","412553","419849","429507","439286","439286","439286","462858","470973","479554","488513","498989","498989","498989","525549","534513","543379","554143","566326","566326","566326","593730","603167","614360","625651","640040","640040","640040","671468","682267","693556","704209","716481","716481","716481","748266","748266","769188","778607","789932","789932","789932","813412"
NA,"","Sri Lanka","7.873054","80.77179699999998","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","6","10","18","28","44","51","60","73","77","82","97","102","102","106","106","113","117","122","143","146","151","159","166","176","178","185","189","190","190","198","210","217","233","238","238","244","254","271","304","310","330","368","420","460","523","588","619","649","663","690","705","718","751","771","797","824","835","847","863","869","889","915","925","935","960","981","992","1027","1028","1055","1068","1089","1141","1182","1319","1469","1530","1558","1620","1633","1643","1683","1749","1797","1801","1814","1835","1857","1859","1869","1877","1880","1884","1889","1905","1915","1924","1947","1950","1950","1950","1951","1991","2001","2010","2014","2033","2037","2039","2047","2054","2066","2069","2074","2076","2077","2081","2094","2154","2454","2511","2617","2646","2665","2671","2687","2697","2703","2724","2730","2730","2752","2753","2764","2770","2782","2805","2810","2810","2814","2815","2815","2823","2828","2834","2839","2839","2839","2841","2844","2871","2880","2881","2882","2886","2890","2893","2900","2902","2902","2918","2941","2947","2953","2959","2971","2984","2986","2989","2995","3012","3049","3092","3101","3111","3115","3121","3123","3123","3140","3147","3155","3169","3195","3234","3262","3271","3271","3276","3281","3283","3287","3299","3313","3324","3333","3345","3349","3360","3363","3374","3380","3382","3388","3395","3402","3513"
NA,"","Sudan","12.8628","30.2176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","3","3","3","3","5","6","6","7","7","8","10","10","12","12","14","14","15","17","19","19","29","32","32","32","33","66","66","107","107","140","174","174","213","237","275","318","375","442","533","592","592","678","778","852","930","1111","1164","1365","1526","1661","1818","1818","1964","2289","2289","2591","2728","2728","3138","3378","3628","3820","3976","3976","4346","4346","4521","4800","5026","5173","5310","5499","5714","5865","6081","6081","6242","6427","6582","6730","6879","7007","7220","7435","7740","8020","8020","8316","8580","8580","8698","8889","8889","8984","9257","9257","9257","9257","9257","9573","9573","9663","9767","9767","9894","9997","10084","10158","10204","10250","10250","10316","10417","10527","10527","10527","10682","10992","10992","10992","11237","11237","11302","11385","11385","11424","11496","11496","11496","11644","11738","11738","11738","11780","11780","11780","11894","11894","11956","11956","12033","12033","12115","12162","12211","12314","12410","12485","12546","12582","12623","12682","12836","12903","12974","12974","13045","13082","13189","13189","13189","13189","13189","13189","13189","13407","13437","13437","13437","13437","13437","13470","13470","13516","13535","13535","13535","13535","13535","13535","13555","13555","13578","13578","13592","13592","13606","13606","13606","13640","13640","13653","13653","13653","13653","13653"
NA,"","Suriname","3.9193","-56.0278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","5","5","7","8","8","8","8","8","8","9","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","11","11","11","11","11","11","11","11","11","12","12","12","14","23","44","54","74","82","90","100","122","128","137","144","168","187","196","208","229","236","261","277","293","303","314","319","319","357","373","389","467","490","501","515","535","547","561","565","594","614","634","665","694","726","741","741","780","801","837","904","943","1001","1029","1079","1131","1176","1234","1305","1381","1439","1483","1510","1607","1607","1650","1760","1849","1893","1981","2050","2096","2203","2306","2391","2489","2559","2653","2761","2838","2961","3016","3077","3216","3295","3366","3460","3569","3607","3632","3698","3724","3793","3848","3954","4009","4034","4089","4149","4215","4252","4320","4346","4360","4419","4447","4477","4529","4579","4582","4611","4625","4645","4671","4691","4709","4723","4740","4759","4779","4789","4817","4831","4835","4836","4863","4877","4891","4899","4924","4941","4954"
NA,"","Sweden","60.128161","18.643501","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","11","14","14","19","32","62","87","146","179","225","326","424","620","771","923","994","1063","1146","1265","1410","1553","1733","1868","1986","2168","2398","2712","2998","3363","3663","3943","4359","4834","5320","5874","6475","6832","7172","7561","8299","8954","9599","10053","10448","10912","11349","11828","12432","13055","13743","14275","14663","15124","15831","16553","17311","18090","18563","18863","19426","20168","20966","21601","22133","22432","22693","23169","23826","24572","25359","26059","26568","26846","27301","28055","28755","29415","30103","30461","30720","31151","31818","32626","33236","33768","34171","34381","34871","35617","36417","37191","37964","38396","38661","39309","40210","41256","42295","43441","44224","44686","45363","46299","47736","49030","50367","51409","51827","52511","53729","55186","56682","57895","58597","58918","59718","61030","62728","64009","65212","65972","66392","67119","67924","68608","69297","69996","70366","70681","70932","71210","71747","72082","72459","72773","72879","73049","73364","73663","73936","74235","74435","74545","74676","74902","75199","75419","75681","75819","75861","75932","76215","76516","76818","77076","77379","77417","77582","77916","78341","78719","79099","79359","79432","79628","80045","80489","80851","81195","81421","81484","81658","81972","82323","82656","82954","83114","83171","83353","83578","83824","83958","83958","83958","83958","84379","84521","84532","84729","84985","84985","84985","85558","85707","85880","86194","86505","86505","86505","86505","87345","87575","87885","88237","88237","88237","88237","89436","89756","90289","90923","90923","90923","90923","92466","92863","93615","94283","94283","94283","94283"
NA,"","Switzerland","46.8182","8.2275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","8","8","18","27","42","56","90","114","214","268","337","374","491","652","652","1139","1359","2200","2200","2700","3028","4075","5294","6575","7474","8795","9877","10897","11811","12928","14076","14829","15922","16605","17768","18827","19606","20505","21100","21657","22253","23280","24051","24551","25107","25415","25688","25936","26336","26732","27078","27404","27740","27944","28063","28268","28496","28677","28894","29061","29164","29264","29407","29586","29705","29817","29905","29981","30009","30060","30126","30207","30251","30305","30344","30380","30413","30463","30514","30572","30587","30597","30618","30658","30694","30707","30725","30736","30746","30761","30776","30796","30828","30845","30862","30871","30874","30893","30913","30936","30956","30965","30972","30988","31011","31044","31063","31094","31117","31131","31154","31187","31200","31235","31243","31292","31310","31332","31376","31428","31486","31555","31617","31652","31714","31851","31967","32101","32198","32268","32315","32369","32498","32586","32690","32817","32883","32946","33016","33148","33290","33382","33492","33591","33634","33742","33883","34000","34154","34302","34412","34477","34609","34802","35022","35232","35412","35550","35616","35746","35927","36108","36269","36451","36603","36708","36895","37169","37403","37671","37924","38124","38252","38449","38760","39026","39332","39627","39903","40060","40262","40645","41006","41346","41722","42014","42177","42393","42763","43127","43532","43957","44401","44592","44837","45306","45711","46239","46704","47179","47436","47751","48265","48795","49283","49283","49283","50378","50664","51101","51492","51864","51864","51864","52646","52871","53282","53832","54384","54384","54384","55932"
NA,"","Syria","34.802075","38.99681500000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","5","5","9","10","10","10","16","16","16","19","19","19","19","19","19","25","25","25","29","33","33","38","38","39","39","42","42","42","42","42","43","43","43","43","43","44","44","44","44","44","45","45","47","47","47","47","47","48","48","50","51","58","58","58","58","58","59","70","86","106","121","121","122","122","122","122","123","123","123","124","124","125","141","144","146","152","164","164","170","177","177","177","178","187","187","198","204","219","231","231","242","255","256","256","269","279","293","312","328","338","358","372","372","372","372","394","394","394","417","439","458","477","496","496","496","522","540","561","584","608","627","650","674","694","717","738","757","780","809","847","892","944","999","1060","1125","1188","1255","1327","1327","1432","1515","1593","1677","1764","1844","1927","2008","2073","2143","2217","2293","2365","2440","2504","2563","2628","2703","2765","2830","2898","2973","3041","3104","3171","3229","3289","3351","3416","3476","3506","3540","3576","3614","3654","3691","3731","3765","3800","3833","3877","3924","3966","4001","4038","4072","4102","4148","4200","4247","4289","4329","4366","4411"
NA,"","Taiwan*","23.7","121.0","1","1","3","3","4","5","8","8","9","10","10","10","10","11","11","16","16","17","18","18","18","18","18","18","18","20","22","22","23","24","26","26","28","30","31","32","32","34","39","40","41","42","42","44","45","45","45","45","47","48","49","50","53","59","67","77","100","108","135","153","169","195","215","235","252","267","283","298","306","322","329","339","348","355","363","373","376","379","380","382","385","388","393","393","395","395","395","398","420","422","425","426","427","428","429","429","429","429","429","429","429","432","436","438","438","439","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","441","441","441","441","441","441","441","442","442","442","443","443","443","443","443","443","443","443","443","443","443","443","443","443","445","445","445","446","446","446","446","446","446","446","447","447","447","447","447","447","447","448","449","449","449","449","449","449","449","449","451","451","451","451","451","451","451","451","451","451","451","455","455","458","458","458","462","467","467","467","467","474","475","474","476","476","477","477","479","477","477","480","481","481","481","482","484","485","486","486","486","487","487","487","487","487","487","487","487","488","488","488","488","489","489","490","492","493","494","495","495","496","498","498","498","499","499","500","503","503","506","507","509","509","509","509","510","510","510","513","513","514","515","517","517","517","518"
NA,"","Tajikistan","38.861","71.2761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","76","128","230","293","379","461","522","612","612","661","729","801","907","1118","1322","1524","1729","1936","2140","2350","2551","2738","2929","3100","3266","3424","3563","3686","3807","3930","4013","4100","4191","4289","4370","4453","4529","4609","4690","4763","4834","4902","4971","5035","5097","5160","5221","5279","5338","5399","5457","5513","5567","5630","5691","5747","5799","5849","5900","5900","6005","6058","6058","6159","6213","6262","6315","6364","6410","6457","6506","6552","6596","6643","6695","6741","6786","6834","6878","6921","6967","7015","7060","7104","7150","7192","7235","7276","7320","7366","7409","7451","7495","7538","7583","7625","7665","7706","7706","7745","7827","7871","7912","7950","7989","8029","8065","8099","8131","8166","8203","8241","8277","8311","8346","8379","8413","8449","8481","8516","8516","8583","8619","8654","8690","8724","8757","8792","8824","8860","8899","8939","8977","9014","9049","9088","9129","9171","9214","9259","9303","9346","9388","9432","9475","9520","9562","9605","9646","9685","9726","9769","9811","9852","9895","9935","9974"
