date,Deutschland,Deutschland,Afghanistan,Afghanistan,Ägypten,Ägypten,Angola,Angola,Argentinien,Argentinien,Aserbaidschan,Aserbaidschan,Australien,Australien,Bangladesch,Bangladesch,Belarus,Belarus,Belgien,Belgien,Benin,Benin,Bolivien,Bolivien,Brasilien,Brasilien,Bulgarien,Bulgarien,Chile,Chile,Costa Rica,Costa Rica,Dänemark,Dänemark,Dominikanische Republik,Dominikanische Republik,Ecuador,Ecuador,El Salvador,El Salvador,Finnland,Finnland,Frankreich,Frankreich,Ghana,Ghana,Griechenland,Griechenland,Großbritannien,Großbritannien,Guatemala,Guatemala,Guinea,Guinea,Haiti,Haiti,Honduras,Honduras,Indien,Indien,Indonesien,Indonesien,Irak,Irak,Iran,Iran,Israel,Israel,Italien,Italien,Japan,Japan,Jemen,Jemen,Jordanien,Jordanien,Kamerun,Kamerun,Kanada,Kanada,Kasachstan,Kasachstan,Kenia,Kenia,Kirgisistan,Kirgisistan,Kolumbien,Kolumbien,Kuba,Kuba,Libanon,Libanon,Malawi,Malawi,Malaysia,Malaysia,Mali,Mali,Marokko,Marokko,Mexiko,Mexiko,Mosambik,Mosambik,Nepal,Nepal,Niederlande,Niederlande,Niger,Niger,Nigeria,Nigeria,Norwegen,Norwegen,Österreich,Österreich,Pakistan,Pakistan,Papua-Neuguinea,Papua-Neuguinea,Paraguay,Paraguay,Peru,Peru,Philippinen,Philippinen,Polen,Polen,Portugal,Portugal,Ruanda,Ruanda,Rumänien,Rumänien,Russland,Russland,Sambia,Sambia,Saudi-Arabien,Saudi-Arabien,Schweden,Schweden,Schweiz,Schweiz,Senegal,Senegal,Serbien,Serbien,Sierra Leone,Sierra Leone,Simbabwe,Simbabwe,Singapur,Singapur,Slowakei,Slowakei,Somalia,Somalia,Spanien,Spanien,Sri Lanka,Sri Lanka,Südafrika,Südafrika,Sudan,Sudan,Südkorea,Südkorea,Südsudan,Südsudan,Syrien,Syrien,Tadschikistan,Tadschikistan,Thailand,Thailand,Togo,Togo,Tschad,Tschad,Tschechien,Tschechien,Tunesien,Tunesien,Türkei,Türkei,Uganda,Uganda,Ukraine,Ukraine,Ungarn,Ungarn,USA,USA,Usbekistan,Usbekistan,Venezuela,Venezuela,Vereinigte Arabische Emirate,Vereinigte Arabische Emirate,Vietnam,Vietnam
2021-05-28,42.39,17.13,,,,,,,20.1,5.74,12.62,8.78,13.88,1.93,,,,,39.76,18.1,,,10.89,2.96,20.97,10.29,11.47,7.83,55.04,41.72,,,35.75,21.33,29.09,9.53,8.72,3.6,,,43.98,8.65,37.58,16.07,,,33.89,18.88,57.56,36.7,2.31,0.36,,,,,2.12,,11.64,3.08,,,,,,,,,37.74,19.21,8.69,2.87,,,13.84,4.82,,,55.46,4.98,,,,,,,,,7.19,,7.28,3.53,1.84,,5.5,3.14,,,,,16.07,9.47,,,,2.25,,,,,,,30.6,18.9,40.1,16.43,,,,,4.56,1.16,8.52,3.65,,,35.54,17.34,37.13,17.75,,,22.13,18.24,11.19,8.07,,,,,,,34.64,19.81,,,,,,,4.42,2.15,,,30.96,14.79,,,,,6.95,,,,,,10.22,4.17,,,,,,,3.46,1.56,,,,,35.48,13.26,5.22,2.39,19.51,14.56,,,2.31,0.28,53,36.64,49.75,39.93,,,,,,,,
2021-05-29,42.61,17.44,,,2.2,0.32,,,20.38,5.97,12.95,8.82,14.34,,,2.51,,,40.13,18.54,,,11,,21.15,10.34,11.5,7.9,55.26,,,,36.27,21.42,29.21,9.6,8.8,3.7,,,44.29,8.77,38.02,16.3,,,34.44,19.29,57.83,37.32,2.33,0.37,1.92,0.66,,,,,11.9,3.11,,,,,,,62.96,59.27,38.27,19.58,9.06,2.92,0.35,,,,,,56.19,5.16,11.18,5.55,,,,,12.58,6.41,,,7.34,3.54,1.85,,5.66,3.19,,,,,16.49,9.56,,,,2.36,,,,,,0.02,30.61,18.94,40.38,16.85,,,,,4.59,,8.74,3.82,,,35.88,17.93,37.52,18.39,,,22.25,18.55,11.29,8.15,,,,,,,34.97,20.1,,,,,,,4.49,2.26,,,31.44,15.22,,,,,7.03,1.61,1.63,,,,10.54,,,,,,,,3.52,1.57,,,,,35.75,13.42,5.36,2.45,19.56,14.59,1.3,,2.32,,53.18,37.09,49.98,40.19,,,,,,,,
2021-05-30,42.74,17.66,1.23,0.31,,,,,20.71,6.1,,,14.57,1.95,,2.52,5.47,2.96,40.17,18.6,,,11.04,2.97,21.21,10.35,11.53,7.95,55.31,41.75,,,36.71,21.54,29.23,9.61,8.86,3.75,,,,,38.17,16.35,,,,,58.01,37.62,2.34,0.38,,,,,,,12,3.12,5.96,3.87,,,,,62.98,59.29,38.69,19.85,9.43,2.97,,,,,,,56.86,5.33,,,,,,,12.88,6.43,,,7.44,3.58,,,5.78,3.27,,,,,16.78,9.61,,,,,39.84,18,,,,0.03,30.62,18.97,40.54,17.12,,,,,4.6,1.17,8.84,3.91,3.63,1.1,36.02,18.15,37.85,18.77,,,22.35,18.83,11.33,,,,,,37.99,15.32,35.14,20.22,,,36.99,29.92,,,4.51,2.3,,,31.69,15.64,,,38.57,19.72,7.13,1.62,1.64,,0.73,,10.55,4.19,,,,,0.83,0.13,3.58,1.59,,,,,35.96,13.55,5.45,2.52,19.63,14.71,1.42,,2.34,0.29,53.28,37.39,50.15,40.39,,,,,,,,
2021-05-31,43,18.1,,,,,2.07,0.7,20.97,6.15,13.34,8.88,14.68,1.96,,,,,40.74,19.1,,,11.41,3,21.35,10.4,11.59,8.06,56.12,42.06,,,37.34,21.91,29.72,10.02,,,17.59,12.1,44.33,8.78,38.7,16.67,,1.21,35,19.75,58.15,37.91,2.43,0.44,2.02,0.67,,,,,12.12,3.13,6,3.89,,,,,62.99,59.32,39.24,20.19,9.95,3.15,,,,,0.24,0.04,57.72,5.51,11.26,5.62,1.8,,,,13.36,6.47,10.46,1.3,7.64,3.7,,,5.99,3.35,0.46,0.17,23.5,14.82,16.91,9.63,,,,,,,,,,,30.67,19.09,40.78,17.4,,,,,4.79,1.24,9.05,4.04,,,36.22,18.55,38.12,19.55,,,22.46,19.1,11.36,8.17,,,,,,,35.66,20.76,2.7,,,,0.86,0.14,4.55,2.32,38.99,30.19,31.94,16.03,,0.03,38.88,20.12,7.51,,1.76,,,,11.31,4.24,0.09,,,,,,3.64,1.61,,0.5,,,36.48,13.99,5.54,2.57,19.72,14.87,1.47,,2.36,,53.59,37.84,,,,,,,,,1.1,
2021-06-01,43.58,18.8,,,2.41,0.35,,,21.39,6.26,13.86,8.95,15.14,1.97,,2.53,,,41.3,19.51,,,11.79,3.02,21.61,10.49,11.69,8.23,56.91,42.49,19.87,12.69,38.02,22.21,30.55,10.53,9.2,4.34,17.78,12.61,44.69,9.03,39.32,17.08,,,35.49,20.2,58.31,38.41,2.52,0.5,,,,,,,12.29,3.16,6.07,3.92,,,,,63.01,59.34,39.79,20.53,10.5,3.31,,,,,,,58.31,5.73,11.35,5.72,,,,,13.89,6.51,11.52,1.31,7.85,3.87,1.86,,6.22,3.43,,,23.77,15.28,17.1,9.78,,,,,,,,,,0.04,31.02,19.52,41.4,17.85,2.48,0.9,,,4.98,1.27,9.28,4.15,,,36.72,19.29,38.44,19.93,,,22.54,19.3,11.45,8.65,,,,,,,36.3,21.35,,,,,,,4.56,2.38,,,32.28,16.22,,,39.41,20.7,7.9,1.63,1.88,,,,12.41,4.29,,,,,,,3.71,1.67,,,,,37.03,14.44,5.69,2.63,19.85,14.98,1.48,,2.4,0.3,53.9,38.25,50.38,40.63,,,,,,,,
2021-06-02,44.32,19.68,,0.37,,,,,21.96,6.36,14.33,9.02,15.53,2.12,,,,,41.99,20.29,,,12.1,3.04,21.88,10.55,11.79,8.44,57.6,42.99,,,38.76,22.51,31.57,11.07,9.39,4.48,18.02,13.05,45.32,9.46,39.93,17.44,,,36,20.68,58.57,38.92,2.59,0.54,2.09,,,,3.24,0.57,12.45,3.17,6.13,3.97,,,,,63.02,59.35,40.35,20.71,11.07,3.49,,,,,,,58.97,6,11.43,5.84,,,,,14.46,6.56,12.64,1.33,8.01,4,,,6.52,3.46,,,24.03,15.56,17.55,10.02,,,,,,,,,,0.07,32.01,20.82,42.26,18.66,2.58,0.94,,,5.16,1.3,9.52,4.26,3.81,1.23,37.37,20.35,38.85,20.39,,,22.64,19.53,11.65,8.77,,,,,,,36.99,21.95,,,37.75,30.85,,,4.59,2.41,,,32.62,16.39,,0.05,40.04,21.34,8.25,,2.01,,0.82,0.09,13.16,4.34,,,,,,,,,,,,,37.61,14.95,5.92,2.68,20.07,15.1,1.54,,2.46,,54.11,38.63,50.45,40.71,,,,,,,1.11,
2021-06-03,44.66,20.17,,0.38,,,,,22.48,6.46,14.77,9.07,16.05,2.15,,,,,42.8,21.13,,,12.17,3.05,22.41,10.68,11.91,8.66,58.1,43.56,,,39.38,22.92,32.54,11.35,9.65,4.69,,,46.61,10.38,40.61,17.85,,,36.49,21.15,58.85,39.48,2.66,0.58,2.13,0.69,,,,,12.63,3.19,6.23,4.02,,,,,63.04,,41.12,20.98,11.64,3.66,,,,,,,59.7,6.37,11.5,5.95,,,,,14.96,6.62,13.76,1.36,8.25,4.17,1.87,,6.86,3.48,,,24.58,15.82,17.99,10.41,,,,,,,,,,,33.03,21.9,42.61,19.09,2.68,0.98,,,5.34,1.34,9.63,4.34,,,37.59,20.55,39.37,20.75,,,22.77,19.77,11.74,8.82,,,,,,,37.64,22.48,,,37.95,31.42,,,4.6,2.45,,,32.94,16.69,,,40.72,21.94,,,2.14,,,,13.83,4.39,,,,,,,3.91,1.77,,,,,38.16,15.51,6.16,2.73,20.44,15.29,,,2.57,0.32,54.23,39.48,50.56,40.86,,,,,,,1.16,
2021-06-04,45.1,20.79,,,,,,,23.05,6.54,15.19,9.13,16.58,2.19,,,,,43.5,21.77,,,12.37,3.18,22.59,10.7,12.01,8.87,58.5,44.09,,,40.1,23.17,33.99,12.01,9.89,4.83,,,47.29,10.86,41.28,18.33,,,36.98,21.62,59.11,40.05,,,,,,,,,12.98,3.22,6.37,4.05,,,,,,,41.96,21.27,12.2,3.83,,,,,,,60.48,6.81,11.62,6.08,,0,,,15.41,6.69,14.73,1.38,8.27,,,,7.13,,,,,,18.41,10.7,,,,,,,,,0.95,0.13,33.61,22.26,43.3,19.64,,,,,5.52,1.39,9.68,4.4,3.96,1.35,38.05,21.24,39.78,21.04,,,22.9,20.05,11.94,8.96,,,,,,,38.29,23.1,,,,,,,4.61,2.49,,,33.26,17.01,,,,,,,2.25,,,,14.55,,,,,,,,4.04,1.9,,,,,38.74,16.04,6.42,2.79,20.57,15.38,,,2.69,0.33,,,50.75,41.1,,,,,,,1.22,
2021-06-05,45.25,21.17,,,,,,,23.75,6.63,15.6,9.18,17.11,2.21,,2.55,,,44.27,22.22,,,12.43,3.21,22.85,10.75,12.05,8.92,58.63,44.21,,,40.7,23.3,34.89,12.27,10.06,4.94,,,,,41.72,18.63,,,37.46,22.12,59.41,40.75,2.71,,,,,,,,13.11,3.23,6.43,,,,,,63.05,59.37,42.79,21.56,12.68,3.93,,,,,,,61.09,7.19,11.76,6.21,,0.01,,,15.83,6.75,15.41,,8.3,4.18,,,7.35,3.5,,,24.68,15.98,,,,,,,,,,,,,33.68,,43.67,19.97,2.88,1.05,,,5.58,1.4,9.7,4.44,4,1.39,38.45,21.59,40.26,21.45,,,23,20.33,11.99,8.99,,,,,,,38.81,23.42,,,38.2,31.91,,,,2.53,,,33.47,17.66,,,,,8.97,1.64,2.27,,,,,,,,,,,,4.08,1.93,,,,,39.06,16.22,6.67,2.86,20.77,15.49,1.64,,2.78,,54.45,41.3,50.91,41.3,,,,,,,1.24,
2021-06-06,45.34,21.44,,,,,,,24.5,6.68,,,17.44,2.23,,,6.47,3.32,44.49,22.27,,,12.46,3.22,22.96,10.77,12.09,8.98,58.65,44.23,,,41.22,23.56,35.48,12.43,10.15,4.95,,,47.5,10.97,41.92,18.7,,,38.11,22.16,59.6,41.13,2.72,0.61,,,,,3.73,,13.28,3.24,6.45,4.07,,,,,63.1,59.38,43.5,21.77,13.12,4.07,,,17.13,5.49,,,61.61,7.53,11.88,6.28,,,,,16.05,6.78,15.65,1.39,8.41,4.23,,,7.6,3.51,,,,,18.69,10.95,,,7.25,,43.28,22.39,,,,,33.74,22.28,43.94,20.3,,,,,5.6,1.41,9.71,4.45,4.03,1.41,38.61,21.73,40.61,21.89,2.71,1.76,23.08,20.58,12.03,9.01,,,,,40.14,18.95,38.99,23.55,,,,,,,4.62,2.56,,,33.59,18.19,,,42.32,23.53,9.08,,2.28,,,,14.83,4.45,,,0.41,,0.88,,4.09,1.95,,,,,39.31,16.36,6.89,2.92,20.99,15.6,,,2.84,0.34,54.47,41.35,51.08,41.55,,,,,,,1.25,0.03
2021-06-07,45.64,21.95,,,,,,,24.98,6.74,15.89,9.22,17.65,2.26,,,,,45.35,22.95,,,12.6,3.49,,,12.15,9.13,59.07,44.9,23.94,13.48,42.15,23.94,36.61,13.32,10.34,5.06,19.21,13.9,47.58,11.01,42.41,19.1,,,38.58,22.73,59.77,41.58,2.75,0.64,2.15,0.71,,,,,13.44,3.26,6.5,4.09,,,,,63.15,59.39,44.26,22.02,13.72,4.32,0.66,,,,,,62.28,7.94,11.97,6.32,1.81,0.02,,,16.24,6.82,15.99,1.53,8.64,4.35,1.88,0,7.78,3.52,,,24.97,16.7,18.79,11.01,,,,,,,,,,,34.03,22.34,44.23,20.69,,,0.43,,5.76,1.46,9.73,4.52,4.1,1.46,38.82,22.11,40.93,22.86,,,23.17,20.78,12.11,9.17,,,,,,,39.61,24.1,,,,,,,4.63,2.59,42.8,32.28,33.77,18.65,,,42.88,24.08,9.1,,2.42,,0.92,0.14,16.58,4.49,,,,,,,4.65,1.99,,,,,39.91,16.88,7.12,,21.33,15.72,,,2.94,0.35,54.64,41.69,51.22,41.79,,,,,,,1.34,
2021-06-08,46.12,22.8,1.24,0.41,,,2.25,1.14,25.62,6.83,16.23,9.27,17.92,2.49,,2.56,,,46.08,23.65,0.18,0.04,,,,,12.26,9.33,59.49,45.55,,,43.07,24.37,37.72,14.42,10.64,5.16,,,48.11,11.31,42.99,19.56,,,38.98,23.37,59.97,42.04,2.79,0.67,2.2,0.73,,,,,13.65,3.28,6.68,4.15,1.11,0.41,4.66,0.76,63.19,59.4,45.02,22.29,14.33,4.56,,,18.55,5.83,0.25,0.05,62.72,8.44,12.17,6.46,,0.05,,,16.59,6.95,16.19,1.88,8.83,4.47,,,8.12,3.66,0.55,0.2,25.31,17.49,19.06,11.14,,,,,,,,0.04,,,34.53,22.7,44.79,21.2,,,,,5.9,1.5,10.04,4.87,4.23,1.53,39.23,22.78,41.45,23.36,,,23.27,20.98,12.19,9.26,,,,,,,40.27,24.72,2.79,0.42,,,0.9,0.15,,2.62,,,33.94,19.02,0.81,0.08,43.43,24.71,9.25,,2.57,,0.95,0.15,18.03,4.54,0.11,,,,,,5.26,2.06,,0.58,,,40.5,17.39,7.37,,21.63,15.83,1.66,,3.04,0.37,54.83,42.17,51.35,41.99,,,,,,,1.35,0.04
2021-06-09,46.77,23.96,,,2.76,0.51,,,26.3,6.91,16.56,9.32,18.41,2.55,,,,,46.88,24.6,,,12.77,3.85,24.21,10.98,12.38,9.56,59.98,46.16,,,43.98,24.79,38.83,15.56,,,20.05,14.35,48.57,11.56,43.55,19.98,,,39.34,24.05,60.23,42.51,2.83,0.7,,,,,,,13.86,3.31,6.84,4.18,,,,,63.23,59.42,45.8,22.55,14.93,4.86,,,,,,,63.15,9.07,12.39,6.61,1.82,0.09,1.35,0.73,16.93,7.06,16.29,2.72,9.04,4.56,,0.01,8.47,3.79,,,25.34,18.12,19.63,11.35,,,7.45,,,,,,,,35.27,23.81,45.48,21.86,3.3,1.15,,,6.04,1.52,10.39,5.15,4.31,1.59,39.76,23.6,42.05,23.7,,,23.37,21.17,12.3,9.35,,,,,,,40.96,25.32,,,38.69,33.06,,,4.64,2.65,,,34.11,19.38,0.82,0.09,44.12,25.44,9.45,1.65,2.73,,,,19.19,4.59,,,,,,,5.68,2.12,,,,,41.05,17.99,7.61,2.98,21.98,15.95,,,3.12,0.41,54.98,42.57,51.45,42.15,,,,,,,1.38,
2021-06-10,47.35,24.9,,,,,2.36,1.36,27,6.97,16.89,9.37,18.95,2.57,,,,,47.58,25.62,,,,,24.67,11.04,12.49,9.79,60.55,46.72,,,45,25.09,38.93,16.85,,,,,49.12,11.93,44.13,20.43,,,39.63,24.77,60.53,42.96,2.89,0.72,2.31,0.74,,,3.94,,14.08,3.33,7.02,4.2,,,,,63.27,,46.64,22.82,15.51,5.15,0.74,,18.6,6.04,0.26,,63.62,9.85,12.63,6.73,,0.14,,,,,16.64,3.59,9.29,4.62,1.91,0.02,8.82,3.94,0.57,,,18.64,19.75,11.44,1.02,0.24,7.7,,,,,,,,36.01,24.84,46.07,22.67,,,,,6.18,1.58,10.76,5.47,,,40.08,24.32,42.69,24.03,,,23.47,21.34,12.42,9.48,,,,,,,41.7,25.79,2.83,0.43,,,0.95,0.16,,2.68,,,34.28,19.85,,,44.84,26.2,9.76,1.69,2.85,,,,20.69,5.15,,,,,,,5.94,2.18,3.27,0.92,0.03,,41.55,18.65,7.8,,22.49,16.05,1.7,,3.19,0.47,55.12,43.04,51.56,42.33,,,,,,,1.4,
2021-06-11,47.9,25.73,,,,,,,27.78,7.02,17.24,9.41,19.5,2.62,,,,,48.35,26.57,,,,,25.04,11.07,12.58,9.99,61,47.23,,,45.84,25.41,38.97,17.94,,,20.75,14.88,49.54,12.22,44.7,20.99,,,39.91,25.52,60.83,43.41,2.95,0.74,2.32,0.75,,,4.06,,14.31,3.35,7.19,4.21,,,,,,59.43,47.45,23.08,16.09,5.43,,,18.61,6.05,,,64.11,10.72,12.87,6.91,1.83,0.2,,,17.64,7.34,17.05,4.42,9.47,,,0.03,9.12,4.03,,,25.36,19.09,20.06,11.57,,,,,,,,,,,36.41,25.23,46.68,23.56,,,,,6.33,,11.03,5.87,,,40.49,25.05,43.42,24.4,,,23.56,21.51,12.52,9.59,,,,,,,42.41,26.32,,,,,,,4.65,2.73,,,34.44,20.34,,,,,10.07,1.81,2.98,,,,22.3,5.61,,,,,,,6.25,2.31,,,,,42.04,19.3,8.11,2.99,22.94,16.13,,,3.27,0.53,,,51.66,42.49,,,2.07,0.53,,,1.43,0.05
2021-06-12,48.09,26.1,,,2.86,0.56,,,28.5,7.13,17.59,9.46,19.96,2.68,,2.57,,,49.03,27.18,,,13.21,4.48,,,12.62,10.03,,47.28,,,46.42,25.63,39.1,18.23,,,,,50.32,12.73,45.12,21.31,,,40.17,26.32,61.21,43.89,2.96,,,,,,,,14.47,3.37,7.33,,,,,,63.28,59.44,48.21,23.27,16.6,5.64,,,,,,,64.41,11.48,13.12,7.16,,,,,17.92,7.47,17.39,5.11,9.79,4.64,1.93,0.04,9.43,4.13,,,,19.22,20.23,11.64,,,8.18,,,,,,,,36.47,25.24,46.99,24.03,3.68,1.29,,,6.65,,11.26,6.14,4.58,1.69,40.84,25.57,43.72,24.66,,,23.63,21.67,12.65,9.78,,,,,,,42.9,26.65,,,39.03,33.8,,,,2.77,,,34.64,20.96,,,,,10.27,2.02,2.99,,,,23.06,5.85,,,,,,,6.39,2.33,,,,,42.34,19.49,8.34,3.06,23.43,16.2,1.72,,3.34,0.54,,,51.85,42.79,,,,,,,1.44,
2021-06-13,48.18,26.36,,,,,,,28.74,7.29,,,20.16,2.72,,,7.42,3.94,49.16,27.26,,,13.23,4.5,25.64,11.12,12.64,10.06,61.12,47.29,,,47,25.86,39.25,18.37,11.58,5.88,,,51.09,13.09,45.27,21.42,,,40.75,26.38,61.42,44.15,2.98,0.75,,,,,4.26,0.58,14.68,3.4,7.37,4.23,,,,,63.32,59.45,48.81,23.41,17.07,5.89,,,18.85,6.65,,,64.73,12.17,13.27,7.3,,0.23,,,18.07,7.53,17.71,5.22,10.1,4.71,,,9.75,4.22,,,,,20.36,11.68,,,,,49.34,26.44,,,,,36.51,25.25,47.19,24.25,3.77,1.31,,,7.01,1.65,11.38,6.28,4.63,1.72,40.96,25.76,44.36,24.72,,,23.68,21.8,12.69,9.81,,,,,42.81,22.99,43.04,26.81,,,,,,,4.66,2.78,,,34.88,21.42,,,45.93,27.4,10.55,2.38,3,,,,23.12,5.87,,,,,0.93,0.14,6.49,2.37,,,,,42.56,19.66,8.57,3.12,24.09,16.28,,,3.38,0.55,55.3,43.57,51.98,43.03,,,,,,,1.48,
2021-06-14,48.5,26.89,1.25,0.46,3.01,0.65,,,28.86,7.39,17.86,9.51,20.28,2.73,,,,,49.84,28.02,,,,,25.98,11.14,12.7,10.14,61.7,47.9,27.67,14.54,47.91,26.24,39.39,19.34,,,,,51.36,13.15,45.62,21.96,,,41.01,27.16,61.62,44.5,3.06,0.76,,,,,,,14.9,3.42,7.47,4.25,1.23,0.52,4.74,0.96,63.35,59.46,49.36,23.74,17.6,6.31,,,19.02,7.26,0.27,0.06,65.07,13.01,13.35,7.37,,0.24,,,18.26,7.62,18.1,5.89,10.28,4.84,1.94,0.05,10.2,4.39,0.6,0.21,25.37,19.84,20.49,11.77,,,,,,,0.71,0.06,,,36.87,25.3,47.4,24.6,,,,,7.32,1.71,11.49,6.52,4.68,1.74,41.09,26.24,44.72,25.31,,,23.74,21.93,12.7,9.82,,,,,,,43.68,27.29,2.85,0.88,,,0.98,0.17,,2.79,46.16,34.03,35.07,21.79,,0.13,46.44,27.82,10.67,2.54,3.16,,1.03,0.2,24.62,6.37,0.15,0.01,,,,,6.82,2.51,,,,,42.96,20.36,8.73,3.16,24.86,16.38,1.76,,3.45,0.6,55.4,43.89,52.1,43.33,,,,,,,1.53,0.06
2021-06-15,48.98,27.72,,,,,2.5,1.5,29.26,7.57,18.18,9.6,20.52,2.74,,,,,50.65,28.74,,,13.47,4.67,26.57,11.19,12.79,10.26,62.16,48.55,,,48.95,26.56,39.51,20.16,11.79,5.97,21.35,15.49,51.42,13.16,46.07,22.55,,,41.27,27.93,61.9,44.84,3.2,0.77,2.52,0.84,,,,,15.06,3.44,7.64,4.28,,,,,63.38,59.48,49.89,24.1,18.14,6.73,,,19.3,7.66,,,65.38,13.88,13.57,7.64,,0.28,,,,,18.49,6.48,10.5,5.01,1.95,0.07,10.7,4.56,,,,20.37,20.68,11.93,,,8.37,,,,,,0.96,0.33,37.41,25.5,47.93,25.07,4.03,1.36,0.46,,7.63,1.73,11.61,6.78,4.92,1.8,,,45.28,25.66,,,23.81,22.07,12.71,9.84,,0.03,,,,,44.3,27.86,,,,,,,4.67,2.82,,,35.25,22.14,,,47.16,28.45,10.82,2.86,3.31,,,,25.88,6.78,,,,,,,7.09,2.63,,,,,43.37,21.03,8.93,3.2,26.4,16.57,1.78,,3.53,0.66,55.52,44.22,52.23,43.59,4.85,3,,,,,1.63,
2021-06-16,49.62,28.81,,,3.05,0.66,,,29.63,7.72,18.34,9.66,20.8,3.05,,,,,51.69,29.43,,,,,27.13,11.23,12.89,10.42,62.73,49.19,,,49.85,27.01,39.65,20.76,,,21.7,15.72,52.27,13.49,46.52,23.09,,,41.63,28.6,62.19,45.19,3.37,0.79,,,,,4.35,,15.25,3.47,7.84,4.32,,,,,63.41,59.49,50.42,24.51,18.66,7.2,0.79,,19.68,7.94,,,65.65,14.85,13.78,7.88,1.84,0.31,,,,,18.94,7,10.52,5.03,1.96,0.09,11.32,4.58,,,25.38,20.82,20.85,12.06,,,8.45,2.37,,,,,,,38.61,26.26,48.48,25.88,4.21,1.41,,,7.88,1.75,11.73,7.02,5.07,1.84,41.78,27.71,45.78,26.16,,,23.88,22.2,12.82,9.94,,,,,,,44.89,28.46,,,,,,,4.69,2.85,,,35.38,22.53,,,47.83,29.18,10.98,3.16,3.33,,,,26.99,7.33,,,,,,,7.33,2.71,,,,,43.76,21.76,9.13,3.22,28.05,16.7,,,3.64,0.72,55.65,44.5,52.34,43.79,,,,,,,1.75,0.07
2021-06-17,50.18,29.71,,,,,,,30.11,7.88,18.59,9.79,21.25,3.14,,2.58,,,52.88,29.91,,,13.66,4.77,28.26,11.31,12.98,10.59,63.12,49.78,,,50.73,27.39,40.05,21.49,,,,,53.03,13.89,46.99,23.66,,,42.03,29.22,62.55,45.52,3.52,0.8,2.56,0.88,,,4.44,,15.55,3.51,8.04,4.37,,,,,63.44,,50.95,24.99,19.19,7.66,,,20,,,,65.92,15.91,14,8.14,,0.32,,,19.13,8.5,19.31,7.38,10.95,5.34,1.98,0.14,11.89,4.72,,,25.39,21.38,21.14,12.27,,,,,,,,,,,39.71,26.86,48.95,26.72,,,,,8.24,1.77,11.85,7.32,5.28,1.88,42.12,28.45,46.38,26.65,,,23.95,22.32,13.17,10.08,,,,,,,45.49,29.08,,,39.41,35.11,,,4.7,2.87,,,35.51,23.06,,0.15,48.52,29.81,11.12,3.28,3.49,,,,27.85,7.59,,,,,,,7.53,2.82,,,,,44.12,22.53,9.34,3.23,29.91,16.86,1.8,,3.78,0.77,55.79,45.14,52.59,44.18,,,,,,,1.95,0.09
2021-06-18,50.67,30.48,,,,,,,30.65,8.02,18.83,9.93,21.72,3.22,,,,,54.07,30.43,,,13.84,4.85,28.83,11.35,13.06,10.73,63.45,50.02,,,51.33,27.86,40.77,22.24,,,21.98,16.04,54.82,14.98,47.45,24.33,,,42.45,29.83,62.88,45.82,3.68,,,,,,4.89,,15.76,3.54,8.21,4.42,,,,,,,51.48,25.48,19.71,8.1,,,20.01,8.35,,,66.18,17.06,14.25,8.41,,0.34,,,,,19.63,7.71,11.12,,1.99,0.17,12.35,4.82,,,,21.83,21.36,12.55,,,,,,,,,,,40.3,27.09,49.42,27.55,,,,,8.49,1.81,11.96,7.74,5.43,1.91,42.4,29.05,47.35,27.33,,,24.01,22.45,13.32,10.21,,,,,,,46.04,29.7,,,,,,,4.71,2.9,,,35.63,23.64,,0.16,,,11.17,3.5,3.6,,,,28.9,7.84,,,,,,,7.79,2.94,,,,,44.51,23.28,9.54,3.31,31.19,16.98,,,,,,,52.71,44.39,,,3.79,,,,2.19,0.11
2021-06-19,50.83,30.84,,,,,,,31.36,8.11,,,,,,,,,54.9,30.7,,,,,29.3,11.38,13.09,10.76,63.54,50.12,,,51.74,28.17,41.4,22.61,13.33,6.84,,,55.4,15.3,47.78,24.74,,,42.87,30.43,63.29,46.17,3.69,,,,,,,,16.05,3.58,8.36,,,,,,63.46,59.5,51.97,25.92,20.22,8.44,,,20.03,8.53,,,66.36,18,14.49,8.66,,,,,19.79,9.15,,8,11.14,5.39,2,,12.75,4.93,,,25.4,22,21.53,12.82,,,8.58,2.51,,,,,,,40.42,,49.76,27.96,,,,,8.55,,12.03,8.01,5.57,1.93,42.61,29.43,47.58,27.6,,,24.05,22.55,13.4,10.42,,,,,,,46.44,30.02,,,,,,,4.72,2.91,,,35.83,24.35,,,,,11.35,3.68,3.61,,,,,,,,,,,,7.86,3.01,,,,,44.71,23.55,9.71,3.42,31.81,17.04,,,3.94,,,,52.85,44.59,,,,,,,2.31,0.12
