date,union,spd,gru,fdp,lin,afd,unionave,spdave,gruave,fdpave,linave,afdave,unionfow,spdfow,grufow,fdpfow,linfow,afdfow,unionall,spdall,gruall,fdpall,linall,afdall,unionfor,spdfor,grufor,fdpfor,linfor,afdfor,unionemn,spdemn,gruemn,fdpemn,linemn,afdemn,unioninf,spdinf,gruinf,fdpinf,lininf,afdinf,uniongms,spdgms,grugms,fdpgms,lingms,afdgms,unionins,spdins,gruins,fdpins,linins,afdins,unionyou,spdyou,gruyou,fdpyou,linyou,afdyou,unionges,spdges,gruges,fdpges,linges,afdges
2013-04-22,38,26,15,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,15,5,6,5,,,,,,,,,,,,
2013-04-24,42,23,14,5,7,2,,,,,,,,,,,,,,,,,,,42,23,14,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-26,40,28,14,4,6,3,,,,,,,40,28,14,4,6,3,,,,,,,,,,,,,,,,,,,40,27,14,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-28,40,27,14,4,7,2,40,26,14.3,4.6,6.9,,,,,,,,,,,,,,,,,,,,40,27,14,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,40,26,14.3,4.6,6.9,
2013-04-29,38,26,16,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,16,5,7,3,,,,,,,,,,,,
2013-05-01,39,23,14,5,8,3,,,,,,,,,,,,,,,,,,,39,23,14,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-02,40,26,15,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,26,15,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-03,38.5,26,15,5.5,6,3.5,,,,,,,,,,,,,38.5,26,15,5.5,6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-05,37,27,15,5,7,2,39.2,25.9,14.6,4.7,6.8,3,,,,,,,,,,,,,,,,,,,37,27,15,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-07,39,24,15,4,8,3,,,,,,,,,,,,,,,,,,,39,24,15,4,8,3,,,,,,,,,,,,,,,,,,,37,26,15,5,7,3,,,,,,,,,,,,
2013-05-10,40,27,14,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,27,14,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-12,38,26,15,4,8,2,38.6,25.8,14.8,4.7,7.1,2.8,,,,,,,,,,,,,,,,,,,38,26,15,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-13,37,27,15,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,27,15,4,7,3,,,,,,,,,,,,
2013-05-15,40,23,14,4,9,2,,,,,,,,,,,,,,,,,,,40,23,14,4,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-16,40,25,14,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,14,4,7,3,,,,,,,,,,,,,,,,,,
2013-05-17,41,29,13,4,6,3,,,,,,,41,29,13,4,6,3,,,,,,,,,,,,,,,,,,,41,26,14,4,6,3,,,,,,,37,27,14,4,8,3,,,,,,,,,,,,
2013-05-19,39,26,15,4,7,3,39,26.2,14.3,4.2,7.1,2.8,,,,,,,,,,,,,,,,,,,39,26,15,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-22,39,27,13,6,6,3.5,,,,,,,,,,,,,39,27,13,6,6,3.5,41,24,13,4,8,3,,,,,,,,,,,,,,,,,,,38,26,13,5,8,3,,,,,,,,,,,,
2013-05-24,41,27,14,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,27,14,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-26,40,27,13,4,7,2,39.7,26.4,13.6,4.3,6.9,2.9,,,,,,,,,,,,,,,,,,,40,27,13,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,39.7,26.4,13.6,4.3,6.9,2.9
2013-05-27,39,25,14,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,25,14,4,7,3,,,,,,,,,,,,
2013-05-28,40,24,14,4,8,3,,,,,,,,,,,,,,,,,,,40,24,14,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31,42,26,14,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,26,14,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-01,39,26,14,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,14,4,7,4,,,,,,,,,,,,
2013-06-02,40,26,14,5,7,2,39.9,25.8,13.6,4.4,7,2.9,,,,,,,,,,,,,,,,,,,40,26,14,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04,39,27,15,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,15,4,6,3,,,,,,,,,,,,
2013-06-05,41,24,13,4,8,3,,,,,,,,,,,,,,,,,,,41,24,13,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-06,41,27,14,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,27,14,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-07,42,28,13,4,6,3,,,,,,,42,28,13,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-09,41,26,13,4,7,3,40.4,25.9,13.8,4.1,6.8,3,,,,,,,,,,,,,,,,,,,41,26,13,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-11,39,26,14,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,14,5,7,3,,,,,,,,,,,,
2013-06-12,40,24,13,5,9,2,,,,,,,,,,,,,,,,,,,40,24,13,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-14,41,26,15,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,26,15,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-16,41,25,13,5,8,2,40.5,25.9,13.7,4.4,7.1,2.6,,,,,,,,,,,,,,,,,,,41,25,13,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-18,41,25,14,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,14,5,8,2,,,,,,,,,,,,,,,,,,
2013-06-19,38,26,14,6,7,3,,,,,,,,,,,,,38,26,14,6,7,3,40,22,15,6,8,2,,,,,,,,,,,,,,,,,,,40,25,15,4,7,3,,,,,,,,,,,,
2013-06-21,41,25,14,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,14,5,7,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-23,41,25,14,4,8,2,40.2,24.9,14.1,4.9,7.6,,,,,,,,,,,,,,,,,,,,41,25,14,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-24,39,26,16,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,16,4,7,2,,,,,,,,,,,,
2013-06-26,41,22,15,5,8,2,,,,,,,,,,,,,,,,,,,41,22,15,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-28,43,26,13,4,6,3,,,,,,,43,26,13,4,6,3,,,,,,,,,,,,,,,,,,,41,26,13,4,7,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,41,25,13,5,7,2,40.5,24.8,14.2,4.7,7.2,,,,,,,,,,,,,,,,,,,,41,25,13,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,40.5,24.8,14.2,4.7,7.2,
2013-07-01,40,25,15,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,15,4,7,3,,,,,,,,,,,,
2013-07-03,41,22,14,5,9,2,,,,,,,,,,,,,,,,,,,41,22,14,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-04,42,25,14,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,14,4,7,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-07,42,26,12,4,8,2,41.1,24.8,13.9,4.3,7.4,,,,,,,,,,,,,,,,,,,,42,26,12,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-09,39,26,14,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,14,5,7,3,,,,,,,,,,,,
2013-07-10,41,22,15,5,9,2,,,,,,,,,,,,,,,,,,,41,22,15,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-12,40,25.5,12.5,6.5,6,3.5,,,,,,,41,26,13,5,7,3,40,25.5,12.5,6.5,6,3.5,,,,,,,,,,,,,41,26,14,4,6,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14,41,26,12,5,7,1,40.8,25,13.6,4.8,7.3,,,,,,,,,,,,,,,,,,,,41,26,12,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-16,41,25,13,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,13,5,7,2,38,26,15,5,8,3,,,,,,,,,,,,
2013-07-17,41,23,14,5,8,2,,,,,,,,,,,,,,,,,,,41,23,14,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-19,41,26,13,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,26,13,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-21,40,25,13,6,8,2,40.5,25,13.4,5,7.3,2.5,,,,,,,,,,,,,,,,,,,40,25,13,6,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23,38,26,15,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,15,5,7,3,,,,,,,,,,,,
2013-07-24,41,22,12,5,9,2,,,,,,,,,,,,,,,,,,,41,22,12,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25,42,25,14,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,14,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-28,40,25,13,5,8,3,40.3,24.9,13.4,4.9,7.6,2.3,,,,,,,,,,,,,,,,,,,40,25,13,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,40.3,24.9,13.4,4.9,7.6,2.3
2013-07-30,39,26,15,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,15,4,7,3,,,,,,,,,,,,
2013-07-31,41,22,13,5,8,2,,,,,,,,,,,,,,,,,,,41,22,13,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-01,42,26,13,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,26,13,5,7,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-02,40,27,14,5,7,,,,,,,,40,27,14,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-04,40,25,13,5,8,2,40.3,24.9,13.5,4.9,7.6,,,,,,,,,,,,,,,,,,,,40,25,13,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-05,39,26,14,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,14,5,8,2,,,,,,,,,,,,
2013-08-07,40,23,14,5,7,3,,,,,,,,,,,,,,,,,,,40,23,14,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-09,42,25,13,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,13,5,7,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-11,41,25,13,5,8,2,40.4,25,13.5,4.9,7.5,,,,,,,,,,,,,,,,,,,,41,25,13,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-13,39,26,14,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,14,5,8,3,,,,,,,,,,,,
2013-08-14,40,23,13,5,8,3,,,,,,,,,,,,,,,,,,,40,23,13,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-15,42,25,12,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,12,5,8,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-16,41,25,13,5,8,,,,,,,,41,25,13,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-18,40,24,12,6,8,1,40.4,24.7,13.1,5.1,7.8,,,,,,,,,,,,,,,,,,,,40,24,12,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-20,41,25,12,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,12,6,8,1,38,26,15,5,8,3,,,,,,,,,,,,
2013-08-21,39,24.5,13.5,7,7,3,,,,,,,,,,,,,39,24.5,13.5,7,7,3,41,22,13,6,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-23,41,25,13,6,8,,,,,,,,41,25,13,6,8,,,,,,,,,,,,,,,,,,,,42,24,12,5,9,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-25,40,25,12,5,8,3,40.5,24.6,12.8,5.6,8,,,,,,,,,,,,,,,,,,,,40,25,12,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,40.5,24.6,12.8,5.6,8,
2013-08-26,39,25,14,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,25,14,6,7,3,,,,,,,,,,,,
2013-08-28,41,22,11,5,10,3,,,,,,,,,,,,,,,,,,,41,22,11,5,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-29,41,26,12,6,7,3,,,,,,,41,26,12,6,7,3,,,,,,,,,,,,,,,,,,,41,26,11,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-01,39,23,11,6,10,3,40.4,24.2,12.2,5.7,8.2,,,,,,,,,,,,,,,,,,,,39,23,11,6,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02,39,26,13,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,13,5,8,3,,,,,,,,,,,,
2013-09-04,40,25,12.5,6,7.5,3,,,,,,,,,,,,,40,25,12.5,6,7.5,3,40,23,11,5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-05,41,26,10,6,8,3,,,,,,,41,26,10,6,8,3,,,,,,,,,,,,,,,,,,,41,27,10,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-08,40,25,11,5,9,3,40.3,24.9,11.2,5.4,8.4,3.1,,,,,,,,,,,,,,,,,,,40,25,11,5,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09,39,28,11,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,28,11,4,8,3,,,,,,,,,,,,
2013-09-10,40,25,11,5,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,11,5,9,3,,,,,,,,,,,,,,,,,,
2013-09-11,39,25,9,6,10,3,,,,,,,,,,,,,,,,,,,39,25,9,6,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-12,40,28,10,5,8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,28,10,5,8,2.5,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13,40,26,11,6,8,4,,,,,,,40,26,11,6,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-15,39,26,10,5,9,4,39.9,25.9,10.4,5.2,8.6,3.2,,,,,,,,,,,,,,,,,,,39,26,10,5,9,4,,,,,,,,,,,,,38,27,11,4,8,4,,,,,,,,,,,,
2013-09-17,39,25,9,5,10,3,,,,,,,,,,,,,,,,,,,39,25,9,5,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-18,39,26,11,6,9,3.5,,,,,,,,,,,,,39,26,11,6,9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-19,40,27,9,5.5,8.5,4,,,,,,,40,27,9,5.5,8.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,28,8,6,9,5,,,,,,,,,,,,
2013-09-20,39.5,27,9,5.5,9,4.5,,,,,,,,,,,,,39.5,27,9,5.5,9,4.5,40,26,10,5,9,4,39,26,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-22,,,,,,,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,41.5,25.7,8.4,4.8,8.6,4.7,,,,,,
2013-09-27,43,26,7,3,10,5,,,,,,,43,26,7,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-29,43,26,7,3,9,6,39.9,26.4,9,4.9,9.1,4.3,,,,,,,,,,,,,,,,,,,43,26,7,3,9,6,,,,,,,,,,,,,,,,,,,,,,,,,39.9,26.4,9,4.9,9.1,4.3
2013-10-01,42,25,8,4,9,5,,,,,,,,,,,,,,,,,,,42,25,8,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06,42,25,8,4,9,6,40.5,26.2,8.6,4.8,9.1,4.7,,,,,,,,,,,,,,,,,,,42,25,8,4,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-09,45,24,8,3,8,6,,,,,,,,,,,,,,,,,,,45,24,8,3,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-10,42,26,8,3,9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,26,8,3,9,4.5,,,,,,,43,25,9,4,9,5,,,,,,,,,,,,
2013-10-13,42,25,9,3,10,6,42.1,25.4,8.3,3.8,9.1,5.2,,,,,,,,,,,,,,,,,,,42,25,9,3,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-15,42,25,9,3,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,9,3,9,6,42,26,9,4,9,6,,,,,,,,,,,,
2013-10-16,44,24,8,4,8,6,,,,,,,,,,,,,,,,,,,44,24,8,4,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-18,42,26,8,3,10,5,,,,,,,42,26,8,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-20,42,25,9,3,10,5,42.6,25.1,8.5,3.4,9.1,5.6,,,,,,,,,,,,,,,,,,,42,25,9,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-21,43,26,10,3.5,8.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,26,10,3.5,8.5,4,,,,,,,,,,,,
2013-10-23,43,25,8,4,9,5,,,,,,,,,,,,,,,,,,,43,25,8,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-25,40,27,9,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,27,9,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27,41,26,10,3,9,5,42.1,25.5,8.9,3.5,9.2,5.3,,,,,,,,,,,,,,,,,,,41,26,10,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,42.1,25.5,8.9,3.5,9.2,5.3
2013-10-30,42,24,9,4,9,5,,,,,,,,,,,,,,,,,,,42,24,9,4,9,5,,,,,,,,,,,,,,,,,,,42,26.5,10,3.5,9,4.5,,,,,,,,,,,,
2013-11-03,42,25,9,3,9,5,42.1,25.4,9,3.5,9.1,5,,,,,,,,,,,,,,,,,,,42,25,9,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-06,42,25,9,3,9,5,,,,,,,,,,,,,,,,,,,42,25,9,3,9,5,,,,,,,,,,,,,,,,,,,42,26,10.5,3.5,9,4,,,,,,,,,,,,
2013-11-07,42,26,10,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,26,10,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08,42,26,9,3,9,5,,,,,,,42,26,9,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10,41,26,10,3,9,5,41.6,25.8,9.6,3.3,9,4.8,,,,,,,,,,,,,,,,,,,41,26,10,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12,42,25,11,4,8.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,11,4,8.5,4.5,,,,,,,,,,,,
2013-11-13,41,24,9,4,10,5,,,,,,,,,,,,,,,,,,,41,24,9,4,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17,41,25,10,3,9,5,41.7,25.4,9.8,3.3,9.1,4.7,,,,,,,,,,,,,,,,,,,41,25,10,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19,41,25,9,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,9,4,9,5,,,,,,,,,,,,,,,,,,
2013-11-20,41,24,10,4,10,5,,,,,,,,,,,,,,,,,,,41,24,10,4,10,5,,,,,,,,,,,,,,,,,,,41,25,10,4,9.5,4.5,,,,,,,,,,,,
2013-11-22,42,25,10,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,10,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-24,42,25,10,3,9,5,41.4,25,9.8,3.5,9.2,4.8,,,,,,,,,,,,,,,,,,,42,25,10,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,41.4,25,9.8,3.5,9.2,4.8
2013-11-27,42,23,9,3,10,5,,,,,,,,,,,,,,,,,,,42,23,9,3,10,5,,,,,,,,,,,,,,,,,,,40.5,25.5,10.5,4,9,4,,,,,,,,,,,,
2013-11-29,42,26,8,3,10,5,,,,,,,42,26,8,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01,41,26,9,4,9,5,41.4,25,9.6,3.5,9.3,4.8,,,,,,,,,,,,,,,,,,,41,26,9,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-03,42.5,24,11,3.5,9.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,24,11,3.5,9.5,4,,,,,,,,,,,,
2013-12-04,42,23,10,3,10,5,,,,,,,,,,,,,,,,,,,42,23,10,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-05,43,25,10,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,25,10,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-08,42,26,9,3,9,5,41.9,24.9,9.7,3.2,9.3,4.6,,,,,,,,,,,,,,,,,,,42,26,9,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09,42,25,10,4,9.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,25,10,4,9.5,4.5,,,,,,,,,,,,
2013-12-10,43,25,10,3,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,25,10,3,9,4,,,,,,,,,,,,,,,,,,
2013-12-11,43,24,9,3,10,5,,,,,,,,,,,,,,,,,,,43,24,9,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,42,25,9,4,10,4,,,,,,,42,25,9,4,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-15,42,25,9,4,9,5,42.2,24.8,9.6,3.5,9.4,4.6,,,,,,,,,,,,,,,,,,,42,25,9,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,42,24,9,4,10,5,,,,,,,,,,,,,,,,,,,42,24,9,4,10,5,,,,,,,,,,,,,,,,,,,42,27,9,4,9,4,,,,,,,,,,,,
2013-12-20,42,27,9,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,27,9,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-22,41,25,9,4,9,5,42.1,25.3,9.2,3.7,9.2,4.6,,,,,,,,,,,,,,,,,,,41,25,9,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,42.1,25.3,9.2,3.7,9.2,4.6
2014-01-01,42,24,10,5,10,4,42.1,25.1,9.3,3.9,9.3,4.4,,,,,,,,,,,,,42,24,10,5,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,41.5,25,9,4,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,25,9,4,10,5,,,,,,,,,,,,
2014-01-08,41,23,10,5,10,5,,,,,,,,,,,,,,,,,,,41,23,10,5,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-09,41,27,9,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,27,9,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12,42,25,9,4,9,5,41.6,25.2,9.2,4.2,9.2,4.6,,,,,,,,,,,,,,,,,,,42,25,9,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,41,26,10,4,9.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,26,10,4,9.5,4,,,,,,,,,,,,
2014-01-15,40,23,10,5,10,5,,,,,,,,,,,,,,,,,,,40,23,10,5,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,43,24,9,4,10,4,,,,,,,43,24,9,4,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-19,41,26,8,4,10,5,41.4,24.8,9.3,4.3,9.6,4.6,,,,,,,,,,,,,,,,,,,41,26,8,4,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
