owiddate,Deutschland,Afghanistan,Ägypten,Algerien,Angola,Argentinien,Aserbaidschan,Äthiopien,Australien,Bangladesch,Belarus,Belgien,Benin,Bolivien,Brasilien,Bulgarien,Burkina Faso,Burundi,Chile,China,Costa Rica,Dänemark,Dominikanische Republik,Ecuador,El Salvador,Elfenbeinküste,Finnland,Frankreich,Ghana,Griechenland,Großbritannien,Guatemala,Guinea,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Israel,Italien,Japan,Jemen,Jordanien,Kambodscha,Kamerun,Kanada,Kasachstan,Kenia,Kirgisistan,Kolumbien,Kuba,Libanon,Libyen,Madagaskar,Malawi,Malaysia,Mali,Marokko,Mexiko,Mosambik,Nepal,Nicaragua,Niederlande,Niger,Nigeria,Norwegen,Österreich,Pakistan,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Ruanda,Rumänien,Russland,Sambia,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Sierra Leone,Simbabwe,Singapur,Slowakei,Somalia,Spanien,Sri Lanka,Südafrika,Sudan,Südkorea,Südsudan,Syrien,Tadschikistan,Tansania,Thailand,Togo,Tschad,Tschechien,Tunesien,Türkei,Uganda,Ukraine,Ungarn,USA,Usbekistan,Venezuela,Vereinigte Arabische Emirate,Vietnam,NA
2020-12-31,,,,,,255,,,,,43,18,,,,212,,,64,134,48,770,,,,,,7,,59,,,,,,,,,,12290,139,,,,,,200,,,,,,,,,,,,,29,,,,,,,61,,,,,,,400,676,,120,471,,,,95,,,,,1,,,,,,,,,,,,,,,248,,,,,635,1231,,,,,
2021-01-01,,,,,,171,,,,,43,14,,,,144,,,28,166,48,820,,,,,,9,,50,,,,,,,,,,12810,148,,,,,,215,,,,,,,,,,,,,32,,,,,,,62,,,,,,,309,541,,110,471,,,,95,,,,,1,,,,,,,,,,,,,,,204,,,,,635,1273,,,,,
2021-01-02,,,,,,147,,,,,43,11,,,,114,,,5,198,48,1008,,,,,,8,,50,,,,,,,,,,13427,232,,,,,,233,,,,,,,,,,,,,35,,,,,,,62,,,,,,,255,451,,106,471,,,,88,,,,,1,,,,,,,,,,,,,,,190,,,,,635,1326,,,,,
2021-01-03,480,,,,,119,,,,,43,10,,,,97,,,3,230,48,991,,,,,,8,,53,,,,,,,,,,14140,284,,,,,,239,,,,,,,,,,,,,37,,,,,,,63,,,,,,,214,393,,93,422,,,,74,,,,,1,,,,,,,,,,,,,,,175,,,,,635,1345,,,,,
2021-01-04,528,,,,,138,,,,,43,9,,,,85,,,3,262,82,1001,,,,,803,11,,132,,,,,,,,,,14411,445,,,,,,303,,,,,,,,,,,,,39,,,,,,,47,,,,,,,339,360,,173,372,,,905,122,,,,,2,873,,,,,,,,,,,,,,193,,,,,635,1373,,,,,
2021-01-05,532,,,,,152,,,,,43,31,,,,76,,,13,294,116,1097,,,,,803,26,,207,,,,,,,,,,13920,632,,,,,,322,,,,,,,,,,,,,33,,,,,,,110,,,,,,,504,363,,287,323,,,905,213,,,,,2,873,,1200,,,,,,,,,,,,207,,,,,635,1421,,,,,
2021-01-06,530,,,,,121,,,,,43,75,,,,68,,,14,326,151,1267,,,,,803,51,,252,,,,,,,,,,13133,775,,,,,,377,,,,,,,,,,,,,32,,,,,,,342,,,,,,,467,430,,390,274,,,905,282,,,,,2,873,,961,,,,,,,,,,,,238,,,,,635,1499,,,0,,
2021-01-07,539,,,,,170,,,,,43,180,,,,132,,,14,358,186,1509,,,,,803,113,,321,,,,,,,,,,12462,933,,,,,,469,,,,,,,,,,,,,33,,,,,,,517,,,,,,,532,543,,488,225,,394,905,398,,,,,2,873,,881,,,,,,,,,,,,327,,,,,635,1826,,,3142,,
2021-01-08,603,,,,,258,,,,,43,297,,,,176,,,14,358,220,1642,,,,,803,190,,435,,,,,,,,,,12384,1136,,,,,,602,,,,,,,,,,,,,39,,,,,,,561,,,,,,,564,577,,598,175,,394,905,532,,,,,20,873,,1036,,,,,,,,,,,,458,,,,,635,2317,,,3932,,
2021-01-09,624,,,,,280,,,,,43,338,,,,175,,,13,358,274,1499,,,,,803,213,,497,,,,,,,,,,11955,1253,,,,,,722,,,,,,,,,,,,,43,,,,,,,565,1378,,,,,,563,579,,657,126,,394,905,568,,166,,,30,873,,1010,,,,,,,,,,,,468,,,,,635,2424,,,4965,,
2021-01-10,648,,,,,282,,,,,43,344,,,,179,,,13,332,329,1396,,,,,803,225,,543,,,,,,,,,,10280,1312,,,,,,791,,,,,,,,,,,,,46,,,,356,,,568,1378,,,,,,573,573,,699,126,,417,905,569,,166,,,33,873,,993,,,,,,,,,,,,480,,,,,635,2473,,,5328,,
2021-01-11,686,,,,,312,,,,,43,415,,,,182,,,15,307,348,1356,,,,,803,306,,529,2482,,,,,,,,,8516,1342,,,,,,847,,,,,,,,,,,,,48,,,,356,,,580,1378,,,,,,623,717,,736,126,,432,905,630,,217,,,85,890,,981,,,,,,,,,,,,563,,,,,635,2652,,,5816,,
2021-01-12,732,,,,,340,,,,,43,593,,,,211,,,7,281,368,1073,,,,,803,422,,531,2915,,,,,,,,,7483,1350,,,,,,898,,,,,,,,,,,,,50,,,,356,,,605,1378,,,,,,637,691,,729,126,,441,905,684,,242,,,154,908,,1058,,,,,,,,,,,,683,,,,,635,2839,,,6570,,
2021-01-13,816,,,,,361,,,,,43,816,,,,187,,,8,256,388,941,,,,,803,535,,591,3383,,,,,,49,,,7572,1422,,,270,,,907,,,,,,,,,,,,,156,,,,356,,,626,1378,,,,,,786,674,,706,126,,448,905,771,,257,,,257,925,,1239,,,,,,,,,,,,786,,,,,635,2970,,,8309,,
2021-01-14,866,,,,,356,,,,,43,1003,,,,134,,,60,277,408,968,,,,,803,649,,593,3742,,,,,,49,,,7718,1426,,,270,,,928,,,,,,,,,,,,,304,,,,356,,,679,1378,,,,,,833,686,,677,196,,461,905,827,,267,,,376,943,,1423,,,,,,,,,,,,883,,3350,,,635,3033,,,9360,,
2021-01-15,916,,,,,322,,,,,43,1181,,,,98,,,86,299,427,1124,,,,,803,717,,535,4027,,,,,,49,,,7722,1412,,,270,,,957,,,,,,,,,,,,,392,,,,356,,,758,1378,,,,,,896,755,,675,265,,475,905,873,,320,,,492,960,,1490,,,,,,,,,,,,936,,3696,,,635,3042,,,10593,,
2021-01-16,911,,,,,309,,,,,43,1205,,,,99,,,86,321,409,1182,,,,,803,736,,533,4101,,,,,140,49,,,7894,1360,,,270,,,963,,,,,,,,,,,,,435,,,,356,,,776,1407,,,,,,968,775,,696,335,,489,905,910,,387,,,526,977,,1491,,,,,,,,,,,,955,,2704,,,635,3104,,,11370,,
2021-01-17,931,,,,,308,,,,,43,1240,,,,95,,,128,369,391,1230,,,,,803,747,,513,3926,,,,,82,49,,,9620,1305,,,270,,,982,,,,,,,,,,,,,438,,,,411,,,782,1435,,,,,,1002,791,,711,404,,476,905,920,,454,,,539,994,,1492,,,,,,,,,,,,975,,2117,,,635,3128,,,11642,,
2021-01-18,957,,,,,277,324,,,,43,1309,,,5,112,,,167,416,372,1346,,,,,903,845,,478,4018,,,,,111,49,,,11985,1216,,,270,,,993,,,,,,,,,,,,,454,,,,465,,,813,1464,,,,,,893,716,,810,474,,463,1007,1001,,500,,,676,1029,,1492,,,,,,,,,,,,1034,,1995,,,635,3047,,,11760,,
2021-01-19,1026,,,,,257,324,,,,43,1352,,,32,132,,,311,464,387,1434,,,,,1004,991,,506,4281,,,,,123,49,,,14367,1097,,,270,,,1025,,,,,,,,,,,,,454,,,,519,,,843,1493,,,,,,871,894,,954,544,,451,1109,1116,,545,,,812,1063,,1450,,,,,,,,,,,,1060,,1899,,,572,3086,,,11547,,
2021-01-20,1062,,,,,266,324,,,,43,1349,,,167,145,,,378,511,402,1217,,,,,1104,1146,,598,4449,,,,,118,49,,,16131,946,,,270,,,1074,,,,,,,,,,,,,345,,,,574,,,867,1522,,,,,,837,1105,,1135,613,,438,1211,1272,,590,,,941,1098,,1348,,,,,,,,,,,,1097,,1802,,,559,3208,,,11209,,
2021-01-21,1099,,,,,257,324,,,,43,1434,,,229,155,,,349,570,416,901,,172,,,1205,1306,,733,4642,,,,,127,49,,,17853,808,,,270,,,1076,,,,,,,,,,,,,249,,,,628,,,872,1551,,,,,,882,1410,,1326,613,,426,1313,1482,,1373,,,1009,1132,,1296,,,,,,,,,,,,1126,,1440,,,560,3346,,,10502,,
2021-01-22,1117,,,,,231,324,,,,43,1516,,,438,163,,,326,630,431,702,,109,,,1305,1418,,912,4930,,,,,145,49,,,18521,658,,,270,,,1032,,,,,,,,,,,,,221,,,,682,,,841,1580,,,,,,930,1671,,1487,613,,413,1415,1633,,2000,,,1069,1167,,1204,,,,,,,,,,,,1152,,1003,,,547,3508,,,9842,,
2021-01-23,1166,,,,,225,324,,,,43,1557,,,453,159,,,329,689,464,765,,74,,,1406,1456,,1062,5345,,,,,145,46,,,19122,594,,,270,,,993,,,,,,,,,,,,,174,,,,737,,,830,1467,,,,,,917,1856,,1638,613,,401,1517,1657,,2808,,,1145,1201,,1183,,,,,,,,,,,,1162,,942,,,504,3621,,,9195,,
2021-01-24,1166,,,,,223,324,,,,43,1540,,,416,157,,,291,748,497,846,,64,,,1506,1454,,1158,5407,,,,,145,44,,,20018,586,,,249,,,940,,,,,,,,,,,,,176,,,,849,,,822,1355,,,,,,895,1898,,1780,613,,373,1620,1666,,3837,,,1242,1236,,1161,,,,,,,,,,,,1161,,922,,,453,3660,,,8846,,
2021-01-25,1180,,2,,,237,324,,,,43,1542,,,542,147,,,253,808,530,774,,59,,,1500,1440,,1253,5563,,,,,164,44,,,20495,645,,,228,,,872,,,,,,,,,,,,,171,,,,962,,,795,1243,,,,,,1060,1876,,1840,613,,344,1570,1750,,4544,,,1355,1316,,1193,,,,,,,,,,,,1138,,805,,,453,3873,,,8767,,
2021-01-26,1143,,2,,,235,324,,,,43,1461,,,699,141,,,112,867,493,718,,56,,,1494,1382,,1377,5490,,,,,142,81,,,20407,757,,,207,,,835,,,,,,,,,,,,,173,,,,1074,,,776,1131,,,,,,1370,1601,,1906,613,,316,1520,1878,,5749,,,1465,1397,,1184,,,,,,,,,,,,1127,,787,,,544,4011,,,8953,,
2021-01-27,1103,,2,,,206,324,,,0,43,1400,,,827,180,,,42,819,456,745,,54,,,1488,1330,,1415,5378,,,,,162,107,,,20128,851,,,186,,,758,,,,,,,,,,,,,174,,659,,1187,,,1007,1018,,,,,,1567,1406,,1936,613,,288,1470,1944,,6530,,,1582,1477,,1122,,,,,,,,,,,,1090,,805,,,715,4154,,,8821,,
2021-01-28,1081,,2,,,212,324,,,2,43,1321,,,927,253,,,19,712,419,852,,31,,,1481,1288,,1444,5386,,,,,197,135,,,19745,988,,,166,,,689,,,,,,,,,,,,,118,,659,,1300,,,1247,906,,,,,,1701,1190,,1928,613,,260,1420,2003,,6520,,,1759,1558,,1125,,,,,,,,,,,,1034,,989,,,997,4298,,,9103,,
2021-01-29,1090,,2,,,257,324,,,7,43,1216,,,989,301,,,16,605,382,1146,,27,,,1475,1264,,1459,5407,,,,,221,150,,,19626,1158,,,145,,,628,,,,,,,,,,,,1234,53,,659,,1412,,,1316,794,,,,,,1719,1099,,1926,613,,232,1370,2072,,6403,,,1933,1638,,1072,242,,,,,,,,,,,1010,,1243,,,1429,4423,,,9761,,
2021-01-30,1092,,2,1,,274,324,,,10,43,1167,,,997,305,,,12,498,345,1285,,27,,,1469,1253,,1482,5655,,,,,226,191,,,19367,1279,,,124,,,581,,,,,,,,,,,,1234,58,,659,,1525,,,1316,907,,,,,,1715,1095,,1871,613,,204,1320,2080,,5641,,,2001,1719,,1100,868,,,,,,,,,,,978,,1257,,,1834,4472,,,10051,,
2021-01-31,1108,,6,44,,275,324,,,12,43,1155,,,995,307,,,8,391,308,1426,,22,,,1462,1247,,1500,5871,,,,,224,193,,,18152,1341,,,124,,,545,,,,,,,,,,,,1152,49,,659,,1566,,,1320,1019,,,,,,1766,1128,,1809,613,,176,1270,2086,,4922,,,2033,1799,,1128,904,,,,,,,,,,,962,,1270,,,2092,4500,,,12376,,
2021-02-01,1159,,10,58,,292,324,,,13,43,1112,,,1009,324,,,5,505,271,1562,,28,,,1459,1236,,1517,6023,,,,,201,218,,,16533,1380,,,132,,,525,69,,,,,,,,,,,1372,34,,659,,1607,,,1320,1132,,,,,,1711,1513,,1746,613,,149,1288,2069,,4527,,,2010,1850,,1159,1096,,,,,,,,,,,953,,1427,,,2184,4506,,,12717,,
2021-02-02,1218,,14,65,,327,324,,,14,43,1260,,,999,344,,,100,619,303,1631,,32,,,1456,1244,,1571,6160,,,,,221,213,,,14892,1399,,,140,,,457,69,,,,,,,,,,,1411,28,,641,,1648,,,1454,1244,,,,,,1644,1508,,1626,613,,121,1306,1978,,3632,,,1998,1900,,1239,1090,,,,,,,,,,,951,,1402,,,2220,4522,,,12967,,
2021-02-03,1310,,18,70,,380,324,,,17,43,1438,,171,998,352,,,1384,840,334,1704,,47,,,1453,1237,,1627,6497,,,,,219,216,,,13451,1467,,,148,,,421,69,,,,,,,,,,,1409,34,,622,,1689,,,1847,1357,16,,,,,1706,1424,,1487,613,,93,1323,1893,,3125,,,2030,1950,,1425,1070,,,,,,,,,,,976,,1405,,,2144,4611,,,13557,,
2021-02-04,1382,,21,73,,418,324,,,19,43,1570,,156,1023,335,,,2712,973,366,1792,,47,,,1450,1224,,1672,6643,,,,,212,223,,,12197,1502,,,156,,,400,69,,,,,,,,,,,1378,42,,603,,1731,,,2313,1470,16,,,,,1767,1364,,1368,613,,66,1341,1792,,2581,,,1994,2001,,1560,959,,,,,,,,,,,1038,,1375,,,2110,4779,,,14340,,
2021-02-05,1450,,25,75,,448,324,,,19,43,1688,,169,1000,329,,,3990,1106,397,1699,,44,,,1447,1233,,1689,6661,,,,,200,237,,,11585,1524,,,164,,,407,69,,,,,,,,,,,1423,43,,585,,1772,,,2576,1582,16,,,,,1793,1300,,1288,613,,38,1359,1718,,2215,,,1993,2051,,1541,990,,,,,,,,,,,1065,,1081,,,1947,4971,,,14645,,
2021-02-06,1461,,29,87,,454,324,,,19,43,1713,,131,1020,327,,,4200,1239,429,1568,,44,,,1444,1234,,1687,6538,,,,,212,217,,,11060,1495,,,172,,,431,69,,,,,,,,,,,1465,45,,567,,1813,,,2609,1626,16,,,,,1822,1303,,1243,613,,10,1377,1669,,2139,,,1955,2101,,1523,802,,,,,,,,,,,1084,,1097,,,1649,5094,,,15897,,
2021-02-07,1455,,29,87,,456,420,,,19,43,1743,,107,1030,326,,,4265,1372,461,1401,,44,,,1441,1242,,1668,6447,,,,,215,215,,,10902,1453,,,180,,,464,69,,,,,,,,,,,1493,45,,549,,1809,,,2621,1670,16,,,,,1805,1237,,1217,613,,10,1395,1664,,1797,,,1885,2152,,1504,672,,,,,,,,,,,1103,,1069,,,1426,5088,,,14325,,
2021-02-08,1436,,29,87,,468,515,,,81,43,1772,,106,1034,333,,,6024,1284,492,1421,,33,,,1443,1282,,1649,6454,,,,,241,217,,,11000,1408,,,180,,,476,69,,,,,,,,,,,1371,48,,531,,1806,,,2633,1714,16,,,,,1819,861,,1256,613,,10,1430,1700,,2054,,,1894,2115,,1500,473,,,,,,,,,,,1151,,904,,,1318,5171,,,14225,,
2021-02-09,1439,,29,87,,457,610,,,143,43,1814,,101,1082,338,,,7899,1195,510,1501,,23,,,1445,1350,,1629,6536,,,,,259,221,,36,11517,1357,,,180,,,534,69,,,,,,,,,,,1402,49,,531,,1802,,,2616,1758,16,,,116,,1623,865,,1339,613,,10,1466,1798,,2312,,,1888,2079,,1421,363,,,,,,,,,,,1187,,862,,,1227,5292,,,14076,,
2021-02-10,1426,,29,87,,422,705,,,279,43,1749,,82,1086,328,,,8732,1013,528,1492,,1,,,1447,1434,,1618,6501,,,,,268,280,,23,12009,1293,,,180,21,,596,69,,,,,,,,,,,1715,43,,532,,1798,,,2566,1802,16,,,313,,1588,952,,1467,613,,10,1502,1922,,2607,,,1811,2043,,1381,241,,,,,,,,,,,1231,,774,,,1138,5364,,,14521,,
2021-02-11,1444,,29,87,,389,800,,,393,43,1778,,62,1097,350,,,9321,920,546,1405,,13,,,1450,1549,,1635,6552,,,,,266,299,,19,12365,1214,,,180,28,,650,69,,,,,,,,,,,1973,34,,533,,1795,,,2432,1846,16,,,559,,1607,1059,,1584,613,,12,1537,2036,,4351,,,1591,2006,,1320,208,,,,,,,,,,,1294,,591,,,1079,5391,,,13786,,
2021-02-12,1458,,29,87,,334,896,,,507,43,1827,,34,1167,365,,,9773,826,564,1535,,16,,,1452,1634,,1678,6662,,,,,267,292,,17,12585,1134,,,180,30,,702,64,,,,,,,,,,,2757,29,,533,,1791,,,2327,1890,16,,,668,,1705,1294,,1677,613,,14,1573,2150,,6132,,,1224,1970,,1342,150,,,,,,,,,,,1366,,1446,,,1084,5491,,,13067,,
2021-02-13,1482,,29,87,,309,991,,,621,43,1855,,32,1139,375,,,9786,733,582,1535,,16,,,1454,1651,,1713,6569,,,,,238,296,,16,12807,1074,,,180,51,,750,59,,,,,,,,,,,3622,18,,533,,1787,,,2318,1858,16,,,650,,1753,1605,,1795,613,,16,1608,2210,,7624,,,1074,1933,,1363,174,,,,,,,,,,,1385,,1898,,,1049,5566,,,11755,,
2021-02-14,1502,,29,87,,305,991,,,767,43,1837,,31,1143,376,,,9754,639,600,1572,,16,,,1456,1655,,1770,6484,,,,,258,301,,15,13141,1044,,,180,63,,759,54,,,,,7,,,,,,4077,27,,533,,1826,,,2304,1826,16,,,569,,1752,1830,,1901,613,,48,1644,2212,,9115,,,1112,1897,,1385,181,,,,,,,,,,,1372,,2080,,,1009,5631,,,10840,,
2021-02-15,1530,,29,87,,235,991,,,900,43,1883,,17,1211,380,,,10000,545,618,1748,,16,,,1561,1701,,1828,6326,,,,,236,313,,14,13664,1034,,,180,72,,718,49,,,,,93,,,,,,4532,36,,533,,1865,,,2319,1794,17,,,538,,1670,1958,,1917,613,,79,1717,2220,,9172,,,1126,1913,,1388,165,,,,,,,,,,,1375,,2599,,,1049,5456,,,9843,,
2021-02-16,1531,,29,87,,175,991,,,1034,43,1721,,6,1193,387,,,9685,452,547,1894,36,17,,,1666,1725,,1838,6245,,,,,235,312,,11,14103,1044,,,180,95,,714,44,,,,,159,,,,,,5049,217,,533,,1904,,,2303,1762,17,,,555,,1717,2055,330,1910,613,,159,1790,2213,,9229,,,1240,1930,,1387,144,,,,,,,,,,,1386,,3250,,,1134,5302,,,9820,,
2021-02-17,1525,,29,87,,203,991,,,1094,43,1651,,1,1218,404,,,8985,452,475,1980,64,17,,,1771,1736,,1921,6334,,,,,227,263,,11,14020,1062,,,180,103,,682,39,,,,,216,,,,,,5229,373,,533,,1943,,,2313,1730,17,,,499,,1885,2075,330,1929,613,,239,1862,2171,,9287,,,1411,1946,,1403,221,19,,,,,,,,,,1375,,4158,,,1375,5154,,,8769,,
2021-02-18,1525,,29,87,,349,991,,,1207,43,1542,,1,1245,397,,,8239,452,404,2065,165,199,186,,1876,1741,,2021,6248,,,,,245,224,,16,13951,1098,4,,180,136,,659,34,,,197,,280,,,,,,5397,664,,533,,1982,,,2317,1698,18,,,382,,2119,2095,330,1939,613,,318,1935,2189,,7986,,,1769,1963,,1557,363,19,,,,,,,,,,1347,,5221,,,1655,4914,,1,8503,,
2021-02-19,1530,,29,87,,515,991,,,1193,43,1496,,1,1143,605,,,7580,452,333,1947,237,239,186,,1981,1745,,2110,5901,,,,,260,239,,21,13969,1143,19,,180,175,,708,34,,,211,,324,,,,,,4897,950,,533,,2020,,,2420,1666,19,,,374,,2219,2204,330,1929,613,,397,2008,2158,,6686,,29,2274,1979,,1572,554,37,,,,,,,,,,1315,,5064,,,2118,4645,,1,8262,,
2021-02-20,1538,,29,149,,609,991,,,1179,44,1462,,1,1160,676,,,7430,452,262,2029,244,239,186,,2086,1757,,2226,5552,,,,,291,254,,26,14008,1204,19,,180,187,,776,34,,,219,,278,,,,,,4202,1041,,533,,2059,,,2406,1723,20,,,406,,2223,2214,330,1912,613,,476,2081,2163,,5851,,29,2561,1995,,1588,761,44,,,,,,,,,,1296,,4835,,,2528,4571,,1,8015,,
2021-02-21,1574,,29,211,,672,991,,,1130,45,1465,,2,1174,900,,,7405,452,191,2129,221,254,186,,2191,1751,,2088,5362,,,,,293,262,,31,14227,1254,19,,180,199,,871,34,,,198,,277,,,,,,3802,1065,,678,,2171,,,2409,1780,20,,,402,,2231,2229,330,1898,613,,526,2154,2168,,5016,,29,2648,2012,,1604,979,53,,,,,,,,,,1293,,4703,,,2761,4573,,1,7298,,
2021-02-22,1627,,29,272,,883,991,,109,1030,46,1452,,3,1142,1098,,,6216,452,120,2081,244,269,186,,2259,1742,,2341,5209,,,,,304,236,,36,14360,1357,19,,180,262,,1067,34,,,179,,349,,,,,,3402,1102,,823,,2283,,,2440,1837,27,,,486,,2259,2148,330,1844,613,,575,2157,2185,,5016,,45,2796,2091,,1641,1058,66,,,,,,,,,,1299,,4547,,,2767,4696,,1,6886,,
2021-02-23,1688,36,29,334,,1155,991,,136,991,46,1517,,13,1129,1369,,,5267,452,299,2130,292,268,241,,2327,1715,,2490,5157,,,,,319,212,,41,14140,1441,20,,484,290,,1157,34,,,159,,381,,,,,,2988,992,,969,,2394,,,2520,1894,33,,49,573,,2427,2194,330,1781,613,,575,2161,2212,5,5016,,55,2888,2169,,1803,1119,79,,,,,,,,,,1327,,4553,,,2867,4835,,8,6866,,
2021-02-24,1731,36,29,396,,1376,991,,218,952,47,1557,,33,1078,1689,,,4500,452,479,2245,333,272,281,,2395,1688,,2541,5121,,,,,332,233,,46,13929,1540,20,,789,366,,1253,34,,,143,,405,,,,,,3400,944,,1114,,2506,,,2567,1951,39,,57,656,,2280,2331,330,1669,613,,575,2165,2281,125,5193,,69,2902,2248,,1983,1200,99,,,,,,,,,,1353,,4103,,,3116,5080,,13,6976,,
2021-02-25,1809,36,29,458,,1425,991,,232,878,48,1608,,103,1060,2006,,,3979,452,658,2330,370,227,328,,2463,1693,,2563,5234,,,,,337,279,,46,13418,1631,24,,1093,378,,1372,56,,,160,,421,,,,36,,3803,863,,1260,,2618,,,2775,2008,45,,55,693,,2157,2459,330,1525,613,,688,2169,2297,240,5138,,109,2903,2327,,2032,1092,123,,,,,,,,,,1395,,3569,,27,3182,5551,,19,6906,,
2021-02-26,1904,36,29,520,,1469,991,,236,834,48,1620,,173,1021,2050,,,3498,452,837,2864,394,271,313,,2531,1753,,2571,5555,67,,,,346,305,,46,13104,1739,27,,1110,365,,1440,78,,,170,,451,,,,82,,4161,780,,1405,,2729,,,2854,2066,50,,47,627,,2291,2526,330,1385,613,,802,2172,2302,332,4776,,121,2922,2406,,2102,936,139,,,,,,,,,,1426,,3317,,33,3041,6051,,25,6821,,
2021-02-27,1965,36,29,520,,1422,991,,209,790,48,1600,,242,1004,2075,,,3501,452,1017,2796,445,272,298,,2599,1811,,2564,5747,67,,,,356,339,,46,12775,1854,25,,1127,363,,1480,100,,,230,,451,,,,125,,4453,814,,1551,,2841,,,2854,2161,56,,38,542,,2277,2569,330,1258,613,,915,2176,2290,315,4882,,147,2983,2484,,2172,912,139,,37,,,,,,,,1431,,3393,,22,4254,6352,,30,6751,,
2021-02-28,1995,36,29,520,,1378,991,,195,802,48,1583,,348,973,1905,,,3495,452,1196,2825,519,257,283,,2666,1813,,2749,5864,47,,,,336,369,,46,11802,1919,24,,1143,361,,1497,121,,,258,,568,,,,146,,4627,858,,1551,,2781,,,2866,2257,61,,31,527,,2337,2638,330,1134,613,,1051,2180,2295,276,4240,,173,3003,2563,,2243,836,135,,30,,,,,2,,,1441,,3384,,22,4130,6465,,36,6816,,
2021-03-01,2069,42,29,520,,1400,991,,220,804,48,1595,,453,1045,1893,,,3717,478,1376,2971,555,246,268,,2707,1830,,2542,5908,37,,,28,359,439,,46,10879,1990,22,,1160,431,,1488,143,,,295,,579,,,,213,,4802,888,,1551,,2722,,,2957,2353,61,,27,433,7,2348,2759,330,1151,613,,1186,2246,2334,309,4222,,186,2880,2594,,2256,1015,122,,34,,,,,2,,,1533,,3317,,21,4558,6725,,42,6881,,
2021-03-02,2154,47,29,520,28,1364,1163,,249,745,48,1639,,550,1168,1955,,,4299,505,1487,3014,1099,246,206,16,2747,1894,950,2592,5744,50,,,28,388,509,24,46,10219,2121,22,,873,605,,1587,165,,,345,,542,,,,291,,5030,876,,1551,214,2662,,,3044,2448,61,,22,354,13,2356,2788,330,1216,613,,1597,2312,2321,349,4150,,208,2710,2624,,2351,1225,107,,347,,4,,,35,,,1678,,3055,,25,4848,6954,,42,6239,,
2021-03-03,2277,53,29,520,28,1293,1334,,250,691,48,1728,,687,1314,1631,,,6000,531,1597,2985,1801,243,144,16,2787,1980,950,2626,5459,60,,,28,444,632,24,46,9976,2276,22,,585,704,,1696,187,,,400,,608,,,,351,,4532,821,,1551,214,2603,,,3110,2544,61,,14,335,20,2365,2639,330,1293,763,,1891,2379,2380,364,3943,,216,2568,2655,,2406,1353,102,,547,,4,,,38,,,1886,,2907,,30,4876,7117,,42,5949,,
2021-03-04,2372,58,29,520,28,1397,1369,,272,640,48,1953,,773,1399,1638,,,7693,558,1708,3083,2588,335,82,16,2828,2068,950,2643,5300,66,,,28,516,603,24,46,10012,2441,20,,298,788,,1775,187,,,398,,576,,,,433,,4031,658,,1551,214,2543,,,3041,2640,61,,8,411,23,2488,2593,330,1466,1191,,2069,2445,2447,356,4140,,192,2449,2686,,2628,1644,96,,685,,4,,,40,,,2079,,2706,,36,5568,7233,,42,5234,,
2021-03-05,2478,64,29,520,28,1492,1404,,264,611,48,2116,,860,1526,1638,,,9349,584,1819,2726,3507,410,82,16,2868,2238,950,2692,5208,72,,,28,600,569,24,46,10010,2602,20,,298,901,,1844,187,13,,450,,532,,,,479,,3734,516,,1551,214,2484,,4,3046,2735,61,,5,504,33,2263,2571,330,1674,1391,,2215,2511,2520,354,4645,,182,2287,2716,,2645,1919,89,,785,,4,,,41,,,2250,,2496,,41,6527,7283,,37,4416,,
2021-03-06,2572,70,29,520,28,1610,1439,,279,582,48,2164,,948,1623,1583,,,9528,610,1729,2978,4372,442,82,16,2909,2561,950,2744,5237,77,,,28,698,621,24,46,9955,2724,28,,298,971,,1888,187,13,,444,,536,,,,520,,3504,428,,1551,214,2424,,4,3053,2941,61,,5,563,39,2438,2556,1231,1917,1583,,2160,2578,2516,337,4466,,159,2174,2747,,2662,1850,84,,831,,4,,,42,,,2376,,2344,,45,5290,7310,,31,3667,,
2021-03-07,2648,75,29,520,28,1628,1473,,291,501,48,2173,,850,1681,1559,,,9585,637,1639,3073,4448,444,82,16,2949,2808,950,2737,5191,91,,,28,699,703,24,46,10078,2783,36,,298,999,,1930,187,13,,479,,432,,,,546,,3342,378,,1551,214,2414,,4,3039,3147,61,,6,570,39,2414,2461,1632,2169,1566,,2083,2644,2516,333,4418,,133,2085,2778,,2679,1725,76,,835,,4,,,48,,,2503,,2345,,45,5464,7341,,25,3693,,
2021-03-08,2715,75,29,520,28,1717,1508,,299,545,48,2220,,807,1703,1445,,,11194,637,1550,2959,4523,478,82,16,2987,2890,950,2730,5240,106,,,28,853,759,24,46,9975,2892,44,,298,967,,2033,187,13,,474,,378,,,,599,,3179,361,255,1551,214,2403,,4,3013,3353,61,,7,664,57,2338,2415,1700,2252,1492,,2499,2706,2534,276,4821,,140,2135,2876,,2852,1493,70,,1017,,4,,,55,,,2658,,2101,,46,5659,7388,,20,3792,4,
